"state","sid","year","cdl_binary","cdl","l_homicide","l_assault","l_robbery","l_larceny","l_police","l_income","l_prisoner"
"Oklahoma",37,2005,0,0,1.69494450092316,5.94770860671997,4.5440731048584,7.91290521621704,5.76556968688965,10.6464719772339,6.65535545349121
"Oklahoma",37,2006,1,0.161643832921982,1.75981032848358,5.89988803863525,4.47425031661987,7.73500108718872,5.72801351547241,10.6454010009766,6.5974268913269
"Oklahoma",37,2007,1,1,1.83008205890656,5.89369010925293,4.54942846298218,7.72006511688232,5.75245475769043,10.7242364883423,6.58293724060059
"Oklahoma",37,2008,1,1,1.77134656906128,5.95318078994751,4.62569999694824,7.70245265960693,5.76946067810059,10.751371383667,6.57536745071411
"Oklahoma",37,2009,1,1,1.86900806427002,5.91915655136108,4.5327877998352,7.75003051757812,5.80501461029053,10.7501068115234,6.59469270706177
"Oklahoma",37,2010,1,1,1.65774321556091,5.85783290863037,4.49757099151611,7.68025922775269,5.74926328659058,10.6782150268555,6.56024122238159
"Oregon",38,2000,0,0,0.738769948482513,5.44649696350098,4.45859432220459,8.13624382019043,5.43976974487305,10.893196105957,5.756995677948
"Oregon",38,2001,0,0,0.90582275390625,5.27632474899292,4.39399862289429,8.19522190093994,5.43431758880615,10.8362226486206,5.81725168228149
"Oregon",38,2002,0,0,0.737402975559235,5.20043325424194,4.37717962265015,8.14698505401611,5.40698146820068,10.8329315185547,5.86045694351196
"Oregon",38,2003,0,0,0.669218957424164,5.20953702926636,4.40373229980469,8.16416454315186,5.37276935577393,10.8069162368774,5.90024900436401
"Oregon",38,2004,0,0,0.940538108348846,5.23555326461792,4.36044836044312,8.11804866790771,5.28347730636597,10.7646675109863,5.92741203308105
"Oregon",38,2005,0,0,0.809650421142578,5.22547435760498,4.24283075332642,8.06555938720703,5.34413003921509,10.8060646057129,5.93145418167114
"Oregon",38,2006,0,0,0.866214096546173,5.1625714302063,4.29431915283203,7.89026641845703,5.30766153335571,10.8380899429321,5.9145393371582
"Oregon",38,2007,0,0,0.695989608764648,5.18886852264404,4.35120058059692,7.85202932357788,5.60446262359619,10.874758720398,5.93501615524292
"Oregon",38,2008,0,0,0.822178065776825,5.06629371643066,4.26410341262817,7.81581974029541,5.58636093139648,10.8662996292114,5.93819761276245
"Oregon",38,2009,0,0,0.859038949012756,5.11061382293701,4.20534801483154,7.7328610420227,5.61478185653687,10.8179569244385,5.95689392089844
"Oregon",38,2010,0,0,0.87184488773346,5.05381107330322,4.14003419876099,7.73325681686401,5.59063816070557,10.8302431106567,5.90879774093628
"Pennsylvania",39,2000,0,0,1.62553417682648,5.52013063430786,5.03197813034058,7.55298709869385,5.42195606231689,10.8855657577515,5.73980617523193
"Pennsylvania",39,2001,0,0,1.70327353477478,5.49338054656982,4.99471998214722,7.54125928878784,5.36110782623291,10.8887634277344,5.77173566818237
"Pennsylvania",39,2002,0,0,1.65723514556885,5.46318531036377,4.97159576416016,7.48750448226929,5.46755886077881,10.8494539260864,5.8219108581543
"Pennsylvania",39,2003,0,0,1.69137382507324,5.42361927032471,5.01604270935059,7.48938417434692,5.43135929107666,10.8375597000122,5.83766841888428
"Pennsylvania",39,2004,0,0,1.69299650192261,5.46801853179932,5.0401439666748,7.4906849861145,5.41983842849731,10.8378343582153,5.83644866943359
"Pennsylvania",39,2005,0,0,1.84228885173798,5.49634265899658,5.07764196395874,7.49224996566772,5.43524312973022,10.8534069061279,5.86867952346802
"Pennsylvania",39,2006,0,0,1.79518687725067,5.47032070159912,5.13214826583862,7.46634244918823,5.40963459014893,10.8671007156372,5.87737512588501
"Pennsylvania",39,2007,0,0,1.77951157093048,5.41970825195312,5.05611705780029,7.44106817245483,5.4745626449585,10.8382863998413,5.91536378860474
"Pennsylvania",39,2008,0,0,1.73923766613007,5.41759538650513,5.02369451522827,7.47561359405518,5.47512102127075,10.8599987030029,5.98402833938599
"Pennsylvania",39,2009,0,0,1.66864168643951,5.35125160217285,4.94054412841797,7.39911270141602,5.46267461776733,10.7989015579224,6.01831674575806
"Pennsylvania",39,2010,0,0,1.6464204788208,5.32766056060791,4.86145305633545,7.38550853729248,5.45047521591187,10.7884941101074,6.00348043441772
"Rhode Island",40,2000,0,0,1.49461925029755,5.15074586868286,4.51450204849243,7.68848037719727,5.73194122314453,10.8860530853271,5.7853832244873
"Rhode Island",40,2001,0,0,1.34107387065887,5.19340133666992,4.57116842269897,7.75809955596924,5.70694494247437,10.938627243042,5.7611494064331
"Rhode Island",40,2002,0,0,1.38068866729736,5.10491180419922,4.48713302612305,7.7550482749939,5.71334552764893,10.8475494384766,5.8333330154419
"Rhode Island",40,2003,0,0,0.879769802093506,5.10747909545898,4.38231945037842,7.67413234710693,5.71287202835083,10.8781223297119,5.82909679412842
"Rhode Island",40,2004,0,0,0.919177651405334,5.03633689880371,4.25549459457397,7.64259386062622,5.69830131530762,10.921088218689,5.80139636993408
"Rhode Island",40,2005,0,0,1.19163548946381,5.02855443954468,4.31942749023438,7.54687452316284,5.7380542755127,10.9199132919312,5.86885261535645
"Rhode Island",40,2006,0,0,0.927829265594482,4.87907314300537,4.23864269256592,7.47636651992798,5.71006011962891,10.9700927734375,5.92504167556763
"Rhode Island",40,2007,0,0,0.581638753414154,4.87137699127197,4.26920175552368,7.49657869338989,5.7205286026001,10.9508943557739,5.93573951721191
"Rhode Island",40,2008,0,0,1.07851934432983,4.93277645111084,4.42445421218872,7.59327983856201,5.72786092758179,10.8951635360718,5.94976902008057
"Rhode Island",40,2009,0,0,1.1073557138443,4.99726104736328,4.3073034286499,7.51480293273926,5.70970964431763,10.8683013916016,5.85065603256226
"Rhode Island",40,2010,0,0,1.01226449012756,5.02022457122803,4.30426263809204,7.46453094482422,5.70456075668335,10.8573436737061,5.76377153396606
"South Carolina",41,2000,0,0,2.01568293571472,6.47114849090576,5.07788467407227,8.08150386810303,5.75857543945312,10.7699155807495,6.33101511001587
"South Carolina",41,2001,0,0,2.12838172912598,6.45703935623169,5.02663469314575,8.07919788360596,5.74810600280762,10.7466268539429,6.35393190383911
"South Carolina",41,2002,0,0,2.01526403427124,6.4735836982727,4.97929096221924,8.03970241546631,5.72144269943237,10.7326288223267,6.39203357696533
"South Carolina",41,2003,0,0,2.02271747589111,6.45144987106323,4.97477006912231,8.06727695465088,5.71612453460693,10.7280139923096,6.38301610946655
"South Carolina",41,2004,0,0,1.952263712883,6.44794654846191,4.90294027328491,8.07915592193604,5.88450050354004,10.7068557739258,6.3579592704773
"South Carolina",41,2005,0,0,2.0324215888977,6.39989233016968,4.92367744445801,8.03093910217285,5.90970802307129,10.7128829956055,6.33321046829224
"South Carolina",41,2006,1,0.558904111385345,2.12827324867249,6.36958026885986,4.91793298721313,7.9714183807373,5.8041205406189,10.6652507781982,6.30355024337769
"South Carolina",41,2007,1,1,2.12878584861755,6.40116930007935,4.98626613616943,7.97936058044434,5.84737062454224,10.7470569610596,6.32735013961792
"South Carolina",41,2008,1,1,1.9419367313385,6.30779123306274,5.00930786132812,7.96197938919067,5.85174226760864,10.6616735458374,6.31439018249512
"South Carolina",41,2009,1,1,1.93229603767395,6.25861930847168,4.86946105957031,7.90096187591553,5.67549276351929,10.6401491165161,6.30972194671631
"South Carolina",41,2010,1,1,1.80940198898315,6.1230731010437,4.68819904327393,7.87860441207886,5.72356557846069,10.6384725570679,6.24268198013306
"South Dakota",42,2000,0,0,-0.0370562672615051,4.72144794464111,2.89223074913025,7.45514678955078,5.51977157592773,10.7403240203857,5.88643503189087
"South Dakota",42,2001,0,0,-0.039176732301712,4.58017826080322,2.64964199066162,7.45406103134155,5.61030054092407,10.7966327667236,5.9487099647522
"South Dakota",42,2002,0,0,0.407335489988327,4.7675347328186,2.77161407470703,7.41361904144287,5.61831092834473,10.73424243927,5.98809385299683
"South Dakota",42,2003,0,0,0.307410031557083,4.7605938911438,2.64921593666077,7.36116886138916,5.6260199546814,10.7547702789307,6.01982164382935
"South Dakota",42,2004,0,0,0.829735398292542,4.74645328521729,2.71502089500427,7.29212236404419,5.70807075500488,10.7674102783203,6.03406524658203
"South Dakota",42,2005,0,0,0.880772113800049,4.73210096359253,2.96713423728943,7.23514223098755,5.71837568283081,10.7829694747925,6.1402907371521
"South Dakota",42,2006,1,0.5,1.31071484088898,5.16012859344482,2.94736528396606,7.1850643157959,5.57872295379639,10.8021030426025,6.06281757354736
"South Dakota",42,2007,1,1,1.36935353279114,5.08528327941895,2.72285795211792,7.21261739730835,5.64062881469727,10.7957105636597,6.04037189483643
"South Dakota",42,2008,1,1,1.53679418563843,5.2310643196106,2.82371616363525,7.16032361984253,5.65473222732544,10.8638525009155,6.04020118713379
"South Dakota",42,2009,1,1,1.32612407207489,4.95401430130005,2.68710064888,7.220618724823,5.68112230300903,10.748969078064,6.06640768051147
"South Dakota",42,2010,1,1,1.04664325714111,5.30071306228638,2.94810175895691,7.22638988494873,5.69894599914551,10.7291746139526,6.05262994766235
"Tennessee",43,2000,0,0,2.00133633613586,6.23126316070557,5.14053535461426,7.93060731887817,5.96525716781616,10.6728782653809,5.99149417877197
"Tennessee",43,2001,0,0,2.02344679832458,6.28295850753784,5.20807838439941,7.98986625671387,6.01906299591064,10.693489074707,6.04808044433594
"Tennessee",43,2002,0,0,2.00694966316223,6.25677061080933,5.11654186248779,7.95963621139526,6.05091953277588,10.7117252349854,6.09288597106934
"Tennessee",43,2003,0,0,1.94024872779846,6.21547603607178,5.10868167877197,7.98319959640503,6.03652763366699,10.702862739563,6.10145711898804
"Tennessee",43,2004,0,0,1.82623279094696,6.24439811706543,5.03813743591309,7.99103832244873,6.04215049743652,10.6907167434692,6.10987710952759
"Tennessee",43,2005,0,0,2.00384092330933,6.32580471038818,5.14897298812866,7.97749710083008,6.03134489059448,10.6921720504761,6.11767721176147
"Tennessee",43,2006,0,0,1.93946385383606,6.28147411346436,5.21759653091431,7.9081711769104,5.99004697799683,10.6920585632324,6.05520486831665
"Tennessee",43,2007,1,0.60821920633316,1.89734292030334,6.29209661483765,5.20182991027832,7.928307056427,6.00793313980103,10.6763467788696,6.06952476501465
"Tennessee",43,2008,1,1,1.90294528007507,6.2447943687439,5.17005634307861,7.90815019607544,6.01122951507568,10.6017217636108,6.09392309188843
"Tennessee",43,2009,1,1,2.02797651290894,6.18153667449951,5.05453205108643,7.8518123626709,6.02228832244873,10.6258535385132,6.08180332183838
"Tennessee",43,2010,1,1,1.73405563831329,6.09842014312744,4.88825082778931,7.79491806030273,6.009437084198,10.5632333755493,6.07647800445557
"Texas",44,2000,0,0,1.80850422382355,5.90314483642578,5.0047345161438,8.05259609222412,5.89263248443604,10.7971849441528,6.71131658554077
"Texas",44,2001,0,0,1.85860979557037,5.91969966888428,5.13716983795166,8.07864570617676,5.89419174194336,10.8261775970459,6.65995645523071
"Texas",44,2002,0,0,1.81433999538422,5.91516637802124,5.17691040039062,8.08566856384277,5.90025186538696,10.792592048645,6.63805341720581
"Texas",44,2003,0,0,1.88695979118347,5.86275625228882,5.14627265930176,8.0840368270874,5.8675479888916,10.7483892440796,6.65235614776611
"Texas",44,2004,0,0,1.82854986190796,5.84866428375244,5.09655094146729,8.06420612335205,5.89281558990479,10.7744464874268,6.64271688461304
"Texas",44,2005,0,0,1.84338212013245,5.8245038986206,5.07959079742432,8.01965522766113,5.89290857315063,10.742075920105,6.63183879852295
"Texas",44,2006,0,0,1.77426052093506,5.75895977020264,5.06586647033691,7.92324066162109,5.84797525405884,10.754322052002,6.59600734710693
"Texas",44,2007,1,0.328767120838165,1.8037177324295,5.74929809570312,5.11075925827026,7.94973182678223,5.88866376876831,10.7878131866455,6.59933376312256
"Texas",44,2008,1,1,1.74836492538452,5.76982498168945,5.06424808502197,7.91739845275879,5.90495300292969,10.7595615386963,6.58398628234863
"Texas",44,2009,1,1,1.71986377239227,5.73903369903564,5.0728497505188,7.95450305938721,5.93301582336426,10.7843379974365,6.57780361175537
"Texas",44,2010,1,1,1.6171008348465,5.66469287872314,4.88649606704712,7.878821849823,5.89342212677002,10.7677268981934,6.55179357528687
"Utah",45,2000,0,0,0.673486411571503,5.09064435958862,4.03676462173462,8.11648273468018,5.73622846603394,11.0054941177368,5.54850625991821
"Utah",45,2001,0,0,1.10042214393616,4.95215606689453,3.98330307006836,8.06159114837646,5.72554111480713,10.9734086990356,5.47852325439453
"Utah",45,2002,0,0,0.725204050540924,4.99415731430054,3.9138400554657,8.09756278991699,5.71026706695557,10.9683017730713,5.49930858612061
"Utah",45,2003,0,0,0.954704582691193,5.06339025497437,3.997638463974,8.08987426757812,5.72085905075073,10.9753284454346,5.51957368850708
"Utah",45,2004,0,0,0.671865701675415,4.97416639328003,3.9628598690033,8.06698703765869,5.70570802688599,10.9805355072021,5.54090404510498
"Utah",45,2005,0,0,0.835966467857361,4.98277950286865,3.80912446975708,7.99617433547974,5.70391273498535,11.0221967697144,5.57185173034668
"Utah",45,2006,0,0,0.712540507316589,4.93712568283081,3.88496947288513,7.86492967605591,5.68422174453735,10.9865465164185,5.53002643585205
"Utah",45,2007,0,0,0.828471541404724,5.01271867752075,4.01356267929077,7.88460302352905,5.71626853942871,10.9382543563843,5.5318751335144
"Utah",45,2008,0,0,0.406653314828873,4.94781827926636,3.97759342193604,7.87841463088989,5.66921377182007,11.0560827255249,5.5043830871582
"Utah",45,2009,0,0,0.385731846094131,4.94203472137451,3.89536190032959,7.87205791473389,5.68788814544678,10.9930086135864,5.50679159164429
"Utah",45,2010,0,0,0.666716873645782,4.88788795471191,3.8416211605072,7.80758857727051,5.54823160171509,10.9470624923706,5.52213191986084
"Vermont",46,2000,0,0,0.425553858280182,4.28041839599609,2.99050331115723,7.71508836746216,5.35280752182007,10.8223752975464,5.66494655609131
"Vermont",46,2001,0,0,0.167031645774841,4.26849365234375,2.89395022392273,7.64866781234741,5.34237384796143,10.8245468139648,5.70773458480835
"Vermont",46,2002,0,0,0.780170798301697,4.30653142929077,2.55902695655823,7.49172401428223,5.41788291931152,10.8611698150635,5.74516487121582
"Vermont",46,2003,0,0,0.919041156768799,4.43356704711914,2.33812522888184,7.43444490432739,5.39789199829102,10.8451538085938,5.7834939956665
"Vermont",46,2004,0,0,0.979776501655579,4.33623790740967,2.56389665603638,7.46983575820923,5.45782327651978,10.9083566665649,5.79196071624756
"Vermont",46,2005,0,0,0.28387263417244,4.5052170753479,2.53516459465027,7.50039863586426,5.55815362930298,10.9442768096924,5.84359216690063
"Vermont",46,2006,0,0,0.808224558830261,4.57108449935913,2.89655518531799,7.44987297058105,5.5260853767395,10.9368858337402,5.87217473983765
"Vermont",46,2007,0,0,0.739450573921204,4.52189064025879,2.56895041465759,7.45436763763428,5.47497415542603,10.8164329528809,5.84539604187012
"Vermont",46,2008,0,0,1.00747442245483,4.58935785293579,2.70686054229736,7.55028533935547,5.34361124038696,10.8463621139526,5.83154392242432
"Vermont",46,2009,0,0,0.254224687814713,4.54810285568237,2.88431334495544,7.48858213424683,5.43249082565308,10.8814754486084,5.8800458908081
"Vermont",46,2010,0,0,0.113367110490799,4.56771421432495,2.47152209281921,7.42410802841187,5.49128770828247,10.9320707321167,5.80709934234619
"Virginia",47,2000,0,0,1.76754868030548,5.13501644134521,4.52109813690186,7.66603088378906,5.69751453399658,10.9973220825195,6.08812427520752
"Virginia",47,2001,0,0,1.65492451190948,5.14583873748779,4.591233253479,7.72215366363525,5.71356582641602,11.0328550338745,6.1206431388855
"Virginia",47,2002,0,0,1.70351541042328,5.1408224105835,4.59058856964111,7.70999526977539,5.7201771736145,11.0046129226685,6.20484161376953
"Virginia",47,2003,0,0,1.7607136964798,5.08481550216675,4.54182958602905,7.67061758041382,5.71996879577637,11.081295967102,6.19504404067993
"Virginia",47,2004,0,0,1.68621945381165,5.07043600082397,4.55920457839966,7.66578006744385,5.72363185882568,10.9858350753784,6.19916200637817
"Virginia",47,2005,0,0,1.83195281028748,5.07396507263184,4.6270751953125,7.65357637405396,5.71814298629761,10.9678535461426,6.17796754837036
"Virginia",47,2006,0,0,1.66257643699646,5.0257568359375,4.61973285675049,7.53258085250854,5.7013087272644,11.0311403274536,6.17384481430054
"Virginia",47,2007,0,0,1.69273519515991,4.97942733764648,4.61135244369507,7.55088186264038,5.72092294692993,11.0382871627808,6.21161222457886
"Virginia",47,2008,0,0,1.56986153125763,4.90630435943604,4.57500886917114,7.5825252532959,5.73161220550537,11.0472164154053,6.20893669128418
"Virginia",47,2009,0,0,1.56687951087952,4.85477685928345,4.40832567214966,7.57425737380981,5.71365404129028,11.0267925262451,6.20113611221313
"Virginia",47,2010,0,0,1.53780794143677,4.78910636901855,4.26766014099121,7.51163148880005,5.68707513809204,11.008131980896,6.15670490264893
"Washington",48,2000,0,0,1.22498464584351,5.42287683486938,4.61455011367798,8.10506439208984,5.46982908248901,10.8937902450562,5.55699300765991
"Washington",48,2001,0,0,1.11847686767578,5.36816835403442,4.61954498291016,8.11252784729004,5.47790384292603,10.8652868270874,5.55744075775146
"Washington",48,2002,0,0,1.13227474689484,5.33053874969482,4.58243465423584,8.09050559997559,5.44591474533081,10.9107151031494,5.60155057907104
"Washington",48,2003,0,0,1.1113269329071,5.34152364730835,4.55869436264038,8.07596588134766,5.45983076095581,10.9388046264648,5.5968713760376
"Washington",48,2004,0,0,1.14222633838654,5.32202386856079,4.57213068008423,8.08601951599121,5.44258594512939,10.9616947174072,5.61320304870605
"Washington",48,2005,0,0,1.20456838607788,5.3497142791748,4.54510068893433,8.07773780822754,5.4386043548584,10.9431276321411,5.6447491645813
"Washington",48,2006,0,0,1.12497735023499,5.29662752151489,4.60738849639893,7.95538568496704,5.41814517974854,10.9882879257202,5.61520957946777
"Washington",48,2007,0,0,1.00465250015259,5.30303192138672,4.55671119689941,7.8899507522583,5.43690490722656,11.0198583602905,5.63097667694092
"Washington",48,2008,0,0,1.09554708003998,5.26809930801392,4.5964412689209,7.85491037368774,5.44732809066772,10.9568758010864,5.62686443328857
"Washington",48,2009,0,0,1.07791912555695,5.29804611206055,4.64239835739136,7.86511707305908,5.43745803833008,11.0249862670898,5.6418833732605
"Washington",48,2010,0,0,0.825468420982361,5.23170614242554,4.48919868469238,7.83544778823853,5.38727760314941,10.937614440918,5.61268615722656
"West Virginia",49,2000,0,0,0.957794070243835,5.56231164932251,3.747891664505,7.3740644454956,5.43513059616089,10.5250854492188,5.3865385055542
"West Virginia",49,2001,0,0,0.821692705154419,5.41883087158203,3.69384384155273,7.38229894638062,5.42761278152466,10.5062446594238,5.47921800613403
"West Virginia",49,2002,0,0,1.17623484134674,5.19750547409058,3.62086749076843,7.35599708557129,5.41693019866943,10.4795951843262,5.55474662780762
"West Virginia",49,2003,0,0,1.41904628276825,5.30103349685669,3.68109464645386,7.38304805755615,5.44243907928467,10.5672063827515,5.59616947174072
"West Virginia",49,2004,0,0,1.34571540355682,5.40056467056274,3.7777795791626,7.48604345321655,5.44152927398682,10.5589847564697,5.6567120552063
"West Virginia",49,2005,0,0,1.53216636180878,5.35095024108887,3.8298614025116,7.51760673522949,5.44321346282959,10.6140575408936,5.70317077636719
"West Virginia",49,2006,0,0,1.50613868236542,5.3411226272583,3.8528573513031,7.48619699478149,5.44416236877441,10.6345567703247,5.75341367721558
"West Virginia",49,2007,0,0,1.29441320896149,5.33266830444336,3.8546895980835,7.46703052520752,5.45045137405396,10.6978588104248,5.81356334686279
"West Virginia",49,2008,1,0.838356137275696,1.30858290195465,5.31156492233276,3.90517330169678,7.48488426208496,4.01563739776611,10.5577640533447,5.81319046020508
"West Virginia",49,2009,1,1,1.53413009643555,5.41863489151001,3.9211437702179,7.4595627784729,5.50621747970581,10.6251735687256,5.86219692230225
"West Virginia",49,2010,1,1,1.2107959985733,5.51442527770996,3.80267477035522,7.3372073173523,5.47642469406128,10.6652040481567,5.89068460464478
"Wisconsin",50,2000,0,0,1.17717206478119,4.87620687484741,4.46729469299316,7.73922348022461,5.77842950820923,10.9523315429688,5.98090219497681
"Wisconsin",50,2001,0,0,1.29746091365814,4.8510217666626,4.43927574157715,7.77823209762573,5.75646066665649,10.9303350448608,6.0173077583313
"Wisconsin",50,2002,0,0,1.06938052177429,4.75403022766113,4.49050807952881,7.75533056259155,5.7032265663147,10.926531791687,6.03725290298462
"Wisconsin",50,2003,0,0,1.23613941669464,4.77844429016113,4.41533088684082,7.71163940429688,5.7905912399292,10.9123754501343,6.05253553390503
"Wisconsin",50,2004,0,0,1.0571436882019,4.75104284286499,4.33085203170776,7.64180946350098,5.81703948974609,10.8740386962891,6.06196117401123
"Wisconsin",50,2005,0,0,1.34339272975922,4.93430089950562,4.43949747085571,7.62856817245483,5.81369924545288,10.8171148300171,6.04550457000732
"Wisconsin",50,2006,0,0,1.08839082717896,5.07916927337646,4.60669755935669,7.64096784591675,5.78672027587891,10.9313020706177,6.04426050186157
"Wisconsin",50,2007,0,0,1.19466960430145,5.13149118423462,4.58859443664551,7.65743637084961,5.81772232055664,10.8952751159668,6.05477714538574
"Wisconsin",50,2008,0,0,0.958531200885773,5.08676958084106,4.52419757843018,7.6397294998169,5.80841875076294,10.856071472168,6.0345606803894
"Wisconsin",50,2009,0,0,0.958358466625214,5.02045345306396,4.47255849838257,7.60053253173828,5.83512306213379,10.8605937957764,6.02463150024414
"Wisconsin",50,2010,0,0,1.00616252422333,4.98626613616943,4.37545871734619,7.55177164077759,5.83695077896118,10.8301639556885,5.99391412734985
"Wyoming",51,2000,0,0,0.916918039321899,5.41115665435791,2.68050670623779,7.85082817077637,5.93198776245117,10.8232717514038,5.85856056213379
"Wyoming",51,2001,0,0,0.627917289733887,5.36411571502686,2.86150932312012,7.89900302886963,6.03459072113037,10.7978391647339,5.85962009429932
"Wyoming",51,2002,0,0,1.12941586971283,5.43167734146118,2.95396518707275,7.91711044311523,6.01675319671631,10.7829275131226,5.88128042221069
"Wyoming",51,2003,0,0,1.05526351928711,5.4009222984314,2.84702301025391,7.90712833404541,6.0678014755249,10.8286981582642,5.9509687423706
"Wyoming",51,2004,0,0,0.803501963615417,5.28599071502686,2.61029934883118,7.90502834320068,5.98936319351196,10.866681098938,5.99645900726318
"Wyoming",51,2005,0,0,1.03921329975128,5.26500368118286,2.75686478614807,7.86552619934082,5.89124345779419,10.8186378479004,6.02428674697876
"Wyoming",51,2006,0,0,0.925944864749908,5.33453845977783,2.63766169548035,7.77566337585449,5.89040184020996,10.837028503418,6.01733255386353
"Wyoming",51,2007,0,0,1.40738368034363,5.331711769104,2.79367804527283,7.74690294265747,6.00873708724976,10.8446073532104,6.00490570068359
"Wyoming",51,2008,0,0,0.830814719200134,5.28322219848633,2.8002552986145,7.70363330841064,5.96120643615723,10.8969612121582,5.98795223236084
"Wyoming",51,2009,0,0,0.741671144962311,5.18432235717773,2.70048475265503,7.67721843719482,5.98004531860352,10.8843669891357,5.9814920425415
"Wyoming",51,2010,0,0,0.362428963184357,5.0352578163147,2.61372065544128,7.60074615478516,5.86470699310303,10.8658790588379,5.93837833404541
